-6094.158422	-6282.963608	-5786.017273	-5713.530566	-130847.961408	-113908.244837	-122363.552137	-140023.218396
-967.651721	-5528.256956	-5130.865291	-5486.414491	-59676.028451	-117594.069850	-88862.444623	-111721.372512
-3620.803788	-5095.907163	-5794.712102	-5722.583022	-130852.543515	-113916.783204	-122369.028314	-140028.493408
-3352.135819	-5603.224707	-5467.169639	-5591.132413	-59710.114862	-117692.372822	-88392.834472	-111987.447678
-6455.831999	-6509.923221	-5781.278703	-5707.897926	-130842.462879	-113902.075756	-122358.254773	-140018.457475
-5323.447922	-5679.712377	-5807.743169	-5694.464528	-59761.814447	-117787.367736	-87832.833866	-112254.506320
-4240.908234	-5392.671274	-5791.851078	-5719.252613	-130849.123698	-113912.759890	-122365.809663	-140025.654736
760.182829	-5478.390214	-4855.961186	-5419.269850	-59641.092675	-117532.021407	-89204.001630	-111553.488559
-5277.358625	-5818.919041	-5789.884125	-5716.346886	-130847.670835	-113909.943570	-122364.133282	-140024.403039
-6129.228309	-5725.734618	-5940.914862	-5757.228226	-59782.892142	-117846.890431	-87556.365139	-112413.963665
-6112.352742	-6293.156003	-5785.860811	-5712.368275	-130844.608646	-113905.361462	-122361.071093	-140021.340850
-1049.101478	-5532.682602	-5131.580547	-5491.488337	-59677.794239	-117598.115515	-88835.399012	-111734.537689
-3535.710697	-5045.503979	-5800.523555	-5726.941613	-130854.644579	-113919.532468	-122372.001096	-140032.136742
-3208.101178	-5601.369512	-5442.962699	-5587.287913	-59709.690179	-117688.573025	-88418.963661	-111976.584730
-6450.445229	-6506.905735	-5784.922038	-5711.451854	-130843.714576	-113903.863895	-122360.355837	-140021.094980
-5391.576039	-5684.540353	-5820.729532	-5700.141871	-59764.362546	-117792.329823	-87801.809645	-112271.225425
-4221.953955	-5372.219428	-5794.957971	-5721.308973	-130848.900181	-113913.095166	-122366.346105	-140026.839379
863.380833	-5477.429089	-4815.683343	-5416.922917	-59639.125721	-117529.450957	-89206.750894	-111550.515777
-5187.169336	-5770.080479	-5792.700445	-5718.537357	-130847.603780	-113910.614122	-122365.049704	-140025.654736
-6111.413969	-5725.846377	-5941.339545	-5755.954177	-59783.942674	-117845.236402	-87562.288351	-112413.740148
-5277.358625	-5818.919041	-5789.884125	-5716.346886	-130847.670835	-113909.943570	-122364.133282	-140024.403039
-6129.228309	-5725.734618	-5940.914862	-5757.228226	-59782.892142	-117846.890431	-87556.365139	-112413.963665
-6112.352742	-6293.156003	-5785.860811	-5712.368275	-130844.608646	-113905.361462	-122361.071093	-140021.340850
-1049.101478	-5532.682602	-5131.580547	-5491.488337	-59677.794239	-117598.115515	-88835.399012	-111734.537689
-3535.710697	-5045.503979	-5800.523555	-5726.941613	-130854.644579	-113919.532468	-122372.001096	-140032.136742
-3208.101178	-5601.369512	-5442.962699	-5587.287913	-59709.690179	-117688.573025	-88418.963661	-111976.584730
-6450.445229	-6506.905735	-5784.922038	-5711.451854	-130843.714576	-113903.863895	-122360.355837	-140021.094980
-5391.576039	-5684.540353	-5820.729532	-5700.141871	-59764.362546	-117792.329823	-87801.809645	-112271.225425
-4221.953955	-5372.219428	-5794.957971	-5721.308973	-130848.900181	-113913.095166	-122366.346105	-140026.839379
863.380833	-5477.429089	-4815.683343	-5416.922917	-59639.125721	-117529.450957	-89206.750894	-111550.515777
-5187.169336	-5770.080479	-5792.700445	-5718.537357	-130847.603780	-113910.614122	-122365.049704	-140025.654736
-6111.413969	-5725.846377	-5941.339545	-5755.954177	-59783.942674	-117845.236402	-87562.288351	-112413.740148
-6135.978536	-6310.389198	-5785.681997	-5712.792958	-130842.820506	-113904.266227	-122360.087616	-140021.005573
-1122.973993	-5531.587366	-5114.816739	-5490.303694	-59674.575588	-117596.036803	-88806.408799	-111742.114930
-3421.113303	-4973.643121	-5800.121224	-5725.220528	-130850.643617	-113916.202058	-122368.916556	-140029.610995
-3033.824627	-5595.602762	-5403.288353	-5578.414271	-59705.331588	-117679.319403	-88447.909170	-111959.351535
-6440.833979	-6500.691950	-5785.681997	-5712.390627	-130842.596989	-113903.483916	-122360.177023	-140021.519664
-5446.918958	-5689.502441	-5830.899576	-5704.656923	-59768.743487	-117795.749640	-87785.962258	-112283.697699
-4225.418475	-5365.983291	-5798.646009	-5724.617031	-130850.241286	-113914.972712	-122368.491872	-140029.655698
986.270724	-5476.199743	-4762.061508	-5413.324286	-59637.672858	-117525.047663	-89217.658546	-111544.056123
-5102.657390	-5724.102941	-5794.220363	-5719.476130	-130846.240323	-113909.965922	-122364.490910	-140025.900605
-6074.958274	-5724.594679	-5936.332755	-5752.869636	-59784.501467	-117841.168385	-87581.287334	-112406.788755
-6157.033879	-6325.096646	-5788.051282	-5714.916374	-130842.954617	-113905.003834	-122360.959334	-140022.726658
-1161.195476	-5537.644689	-5097.829413	-5496.204555	-59679.269454	-117600.373042	-88790.762578	-111753.559024
-3316.641249	-4906.096149	-5805.865622	-5728.975621	-130852.498812	-113918.727805	-122371.442303	-140032.986108
-3421.113303	-4973.643121	-5800.121224	-5725.220528	-130850.643617	-113916.202058	-122368.916556	-140029.610995
-3033.824627	-5595.602762	-5403.288353	-5578.414271	-59705.331588	-117679.319403	-88447.909170	-111959.351535
-6440.833979	-6500.691950	-5785.681997	-5712.390627	-130842.596989	-113903.483916	-122360.177023	-140021.519664
-5446.918958	-5689.502441	-5830.899576	-5704.656923	-59768.743487	-117795.749640	-87785.962258	-112283.697699
